,id,gender,customer type,age,type of travel,class,flight distance,inflight wifi service,departure/arrival time convenient,ease of online booking,gate location,food and drink,online boarding,seat comfort,inflight entertainment,on-board service,leg room service,baggage handling,checkin service,inflight service,cleanliness,departure delay in minutes,arrival delay in minutes,satisfaction
10524,47577,female,loyal customer,45,business travel,business,1464,1,1,1,1,4,5,5,5,5,5,5,4,5,4,56,31.0,satisfied
10525,93836,male,loyal customer,33,business travel,business,391,3,3,3,3,3,3,3,3,2,4,3,2,4,3,18,3.0,neutral or dissatisfied
10526,90814,female,disloyal customer,9,business travel,eco,545,2,2,2,3,1,2,1,1,4,3,4,4,4,1,0,3.0,neutral or dissatisfied
10527,22043,male,loyal customer,57,business travel,eco plus,448,1,5,5,5,1,1,1,1,1,2,3,2,2,1,11,10.0,neutral or dissatisfied
10528,68345,female,loyal customer,36,business travel,eco,1598,1,2,2,2,1,1,1,1,4,2,4,2,3,1,0,0.0,neutral or dissatisfied
10529,22262,female,disloyal customer,43,business travel,eco,143,3,5,3,2,2,3,2,2,3,5,2,2,3,2,70,60.0,neutral or dissatisfied
10530,54331,male,loyal customer,26,personal travel,eco,1597,4,4,5,3,4,5,4,4,5,5,5,3,5,4,0,0.0,neutral or dissatisfied
10531,68469,female,disloyal customer,45,business travel,business,1067,4,4,4,1,1,4,1,1,4,5,5,3,5,1,0,0.0,satisfied
10532,49177,female,loyal customer,44,business travel,business,3285,0,0,0,1,3,1,3,3,3,3,3,3,3,1,0,0.0,satisfied
10533,37113,female,disloyal customer,27,business travel,eco,1189,2,2,2,4,4,2,4,4,5,5,1,4,4,4,0,0.0,neutral or dissatisfied
10534,92995,female,loyal customer,46,personal travel,eco,738,2,5,2,5,5,5,5,4,4,2,4,4,4,4,0,0.0,neutral or dissatisfied
10535,59399,male,loyal customer,58,personal travel,eco,2486,1,2,1,3,5,1,5,5,2,4,3,3,3,5,0,0.0,neutral or dissatisfied
10536,20156,male,loyal customer,29,business travel,business,403,1,1,1,1,5,5,5,5,3,1,3,2,4,5,21,4.0,satisfied
10537,86828,male,disloyal customer,24,business travel,eco,692,3,3,3,4,3,3,3,3,4,1,4,2,3,3,72,77.0,neutral or dissatisfied
10538,110152,female,loyal customer,36,business travel,business,2465,1,1,1,1,2,5,1,2,2,2,2,4,2,5,0,0.0,satisfied
10539,31568,female,disloyal customer,43,business travel,eco plus,453,5,5,5,1,4,5,4,4,2,3,3,5,4,4,0,0.0,satisfied
10540,69136,female,loyal customer,57,business travel,business,2248,4,3,4,4,5,4,4,3,3,3,3,5,3,5,18,7.0,satisfied
10541,4435,male,loyal customer,32,business travel,business,2877,5,5,5,5,4,4,4,4,3,3,2,2,3,4,0,0.0,satisfied
10542,102715,female,loyal customer,61,personal travel,eco,365,3,5,3,5,5,5,5,1,1,3,1,3,1,4,0,0.0,neutral or dissatisfied
10543,100803,female,loyal customer,69,personal travel,eco,748,3,5,4,3,1,4,1,5,5,4,5,3,5,1,0,0.0,neutral or dissatisfied
10544,75000,male,loyal customer,62,personal travel,eco plus,2454,1,5,1,3,4,1,4,4,5,4,3,4,4,4,50,92.0,neutral or dissatisfied
10545,45525,female,loyal customer,8,personal travel,eco,689,0,4,0,3,1,4,1,1,3,2,5,3,5,1,0,1.0,satisfied
10546,3255,female,loyal customer,56,business travel,business,419,3,3,3,3,5,5,4,4,4,4,4,3,4,3,0,0.0,satisfied
10547,37532,female,loyal customer,33,business travel,business,2739,2,2,2,2,2,4,3,2,2,2,2,4,2,4,0,0.0,neutral or dissatisfied
10548,64037,female,disloyal customer,25,business travel,business,921,1,0,1,1,1,1,1,1,5,3,4,4,4,1,0,0.0,neutral or dissatisfied
10549,119795,male,disloyal customer,13,business travel,eco,936,2,2,2,4,2,2,2,2,3,3,5,5,5,2,0,0.0,neutral or dissatisfied
10550,11278,female,loyal customer,48,personal travel,eco,201,5,1,5,3,4,3,3,2,2,5,4,3,2,4,0,0.0,satisfied
10551,99726,male,loyal customer,50,business travel,business,255,2,2,2,2,3,5,4,4,4,4,4,4,4,3,21,14.0,satisfied
10552,99608,female,loyal customer,30,business travel,eco plus,829,3,2,2,2,3,3,3,3,2,1,3,4,3,3,0,0.0,neutral or dissatisfied
10553,1847,male,loyal customer,24,personal travel,eco,500,1,5,1,2,4,1,4,4,5,2,4,4,4,4,0,0.0,neutral or dissatisfied
10554,55956,female,loyal customer,53,business travel,business,1620,2,2,2,2,5,3,4,5,5,5,5,4,5,4,0,0.0,satisfied
10555,56666,male,loyal customer,51,personal travel,eco,937,0,3,0,2,3,0,3,3,3,3,2,2,2,3,29,13.0,satisfied
10556,68273,male,loyal customer,56,business travel,business,3219,1,1,1,1,2,4,4,5,5,5,5,4,5,4,0,0.0,satisfied
10557,73375,female,disloyal customer,26,business travel,eco,1144,3,3,3,3,1,3,1,1,2,1,3,2,3,1,7,16.0,neutral or dissatisfied
10558,30416,female,loyal customer,31,business travel,eco plus,862,5,1,1,1,5,5,5,5,3,5,1,3,3,5,0,9.0,satisfied
10559,62701,male,loyal customer,54,business travel,business,2556,2,2,2,2,4,4,4,3,5,4,5,4,5,4,8,39.0,satisfied
10560,19111,female,loyal customer,37,business travel,eco,323,2,3,3,3,2,2,2,2,2,3,4,3,5,2,0,0.0,satisfied
10561,91898,female,loyal customer,56,business travel,business,2586,2,2,2,2,4,4,4,5,5,5,5,5,5,3,0,1.0,satisfied
10562,109759,female,loyal customer,18,personal travel,eco plus,587,1,4,1,1,5,1,5,5,4,2,4,5,5,5,0,0.0,neutral or dissatisfied
10563,69762,male,loyal customer,41,personal travel,eco,1085,3,4,3,1,4,3,4,4,3,2,5,3,4,4,0,55.0,neutral or dissatisfied
10564,127879,female,loyal customer,11,personal travel,eco,1276,2,5,1,2,4,1,4,4,3,2,5,4,5,4,6,11.0,neutral or dissatisfied
10565,50497,female,loyal customer,42,personal travel,eco,77,5,4,5,4,5,4,5,1,1,5,1,5,1,4,0,0.0,satisfied
10566,41825,male,loyal customer,69,personal travel,eco,489,1,2,1,3,3,1,3,3,2,3,4,4,4,3,0,3.0,neutral or dissatisfied
10567,115239,female,loyal customer,50,business travel,business,3267,5,5,5,5,3,4,4,5,5,5,5,3,5,4,0,0.0,satisfied
10568,82628,female,loyal customer,50,personal travel,eco,528,3,1,3,3,5,3,4,1,1,3,1,1,1,4,0,0.0,neutral or dissatisfied
10569,21472,male,loyal customer,61,business travel,business,3237,2,2,2,2,2,2,2,2,2,2,2,3,2,4,0,0.0,neutral or dissatisfied
10570,93106,male,loyal customer,47,business travel,eco plus,641,4,4,4,4,4,4,4,4,5,3,4,4,2,4,168,163.0,neutral or dissatisfied
10571,57579,female,loyal customer,52,business travel,business,1597,3,3,3,3,3,4,4,3,3,4,3,3,3,4,5,0.0,satisfied
10572,8900,female,loyal customer,53,personal travel,eco plus,622,1,4,1,1,3,5,4,3,3,1,3,3,3,3,36,61.0,neutral or dissatisfied
10573,56645,male,loyal customer,36,business travel,business,597,2,3,3,3,3,2,1,2,2,2,2,4,2,3,15,40.0,neutral or dissatisfied
10574,54624,male,loyal customer,32,business travel,eco,861,4,3,3,3,4,4,4,4,2,5,1,1,5,4,0,0.0,satisfied
10575,41428,male,loyal customer,8,personal travel,eco,809,3,4,3,3,2,3,2,2,3,3,3,1,3,2,0,0.0,neutral or dissatisfied
10576,110901,male,loyal customer,76,business travel,eco,404,3,4,4,4,3,3,3,3,1,4,2,2,2,3,6,4.0,neutral or dissatisfied
10577,125853,female,disloyal customer,10,business travel,eco,920,3,3,3,3,1,3,1,1,5,3,4,4,4,1,0,0.0,neutral or dissatisfied
10578,64223,male,loyal customer,53,business travel,business,1660,5,5,5,5,5,5,4,5,5,5,5,4,5,5,0,0.0,satisfied
10579,115924,male,loyal customer,47,business travel,eco,337,5,4,4,4,5,5,5,5,4,2,1,5,3,5,24,21.0,satisfied
10580,47099,female,loyal customer,45,personal travel,eco,438,3,5,3,1,5,4,5,4,4,3,4,5,4,3,0,0.0,neutral or dissatisfied
10581,55477,male,loyal customer,47,business travel,business,1825,5,5,1,5,2,5,5,4,4,4,4,4,4,5,0,0.0,satisfied
10582,62726,female,loyal customer,54,business travel,business,2504,1,2,1,1,5,5,5,3,4,3,4,5,5,5,5,12.0,satisfied
10583,39386,male,loyal customer,23,business travel,business,546,3,3,3,3,4,4,4,4,2,5,4,1,2,4,0,0.0,satisfied
10584,12591,male,loyal customer,23,business travel,business,542,3,3,3,3,3,3,3,3,1,2,3,2,3,3,33,39.0,neutral or dissatisfied
10585,5866,male,loyal customer,33,business travel,business,1822,2,2,2,2,5,4,5,5,4,3,4,5,5,5,0,0.0,satisfied
10586,80829,male,loyal customer,62,business travel,eco,692,1,1,1,1,1,1,1,1,1,5,4,3,4,1,0,0.0,neutral or dissatisfied
10587,19512,female,loyal customer,21,personal travel,eco,566,1,4,1,4,4,1,2,4,3,4,4,4,4,4,1,9.0,neutral or dissatisfied
10588,21777,female,loyal customer,47,business travel,business,241,0,0,0,4,5,5,5,4,4,4,4,5,4,3,19,7.0,satisfied
10589,79187,male,loyal customer,12,personal travel,eco plus,2422,2,5,2,4,2,3,3,4,4,4,5,3,5,3,0,0.0,neutral or dissatisfied
10590,24183,male,disloyal customer,57,business travel,eco,147,4,0,4,1,3,4,3,3,4,5,2,4,5,3,23,45.0,neutral or dissatisfied
10591,2063,female,loyal customer,44,business travel,business,2610,1,2,2,2,5,4,3,1,1,2,1,2,1,1,0,4.0,neutral or dissatisfied
10592,118366,female,loyal customer,27,business travel,eco plus,602,1,4,4,4,1,1,1,1,3,3,1,4,1,1,5,0.0,neutral or dissatisfied
10593,74304,male,loyal customer,54,business travel,business,2876,4,4,4,4,5,4,4,5,5,5,5,4,5,4,2,1.0,satisfied
10594,25610,female,disloyal customer,26,business travel,eco,666,3,0,3,4,4,3,4,4,2,2,2,1,3,4,0,0.0,neutral or dissatisfied
10595,110685,female,loyal customer,67,personal travel,eco,945,4,2,4,3,1,2,2,4,4,4,4,4,4,4,0,2.0,satisfied
10596,127800,female,loyal customer,59,business travel,eco,1044,3,4,4,4,4,3,3,3,3,3,3,4,3,4,0,5.0,neutral or dissatisfied
10597,88225,male,loyal customer,40,business travel,business,3320,4,4,4,4,4,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
10598,1903,female,loyal customer,39,business travel,business,351,2,2,2,2,4,5,4,4,4,5,4,4,4,3,0,0.0,satisfied
10599,2940,male,loyal customer,29,personal travel,business,737,3,2,3,3,2,3,2,2,3,2,4,2,3,2,0,0.0,neutral or dissatisfied
10600,104635,male,loyal customer,53,personal travel,eco,861,2,5,2,3,2,2,2,2,5,2,5,4,4,2,0,0.0,neutral or dissatisfied
10601,80375,male,loyal customer,40,business travel,business,1868,4,5,3,3,4,3,2,4,4,4,4,4,4,3,0,0.0,neutral or dissatisfied
10602,116074,female,loyal customer,28,personal travel,eco,358,3,4,3,4,3,3,3,3,5,4,5,3,5,3,0,0.0,neutral or dissatisfied
10603,41485,male,loyal customer,45,business travel,eco,1464,4,4,4,4,4,4,4,4,2,1,4,5,2,4,67,52.0,satisfied
10604,46135,female,loyal customer,25,business travel,eco,627,5,3,3,3,5,5,5,5,5,4,1,5,1,5,0,29.0,satisfied
10605,43243,male,loyal customer,42,business travel,business,3739,1,1,1,1,4,4,4,3,3,3,3,4,3,5,0,0.0,satisfied
10606,9366,male,loyal customer,67,business travel,eco,401,1,5,5,5,1,1,1,1,4,3,3,1,2,1,0,0.0,neutral or dissatisfied
10607,93455,female,loyal customer,61,personal travel,eco,672,3,2,3,3,1,4,4,1,1,3,1,2,1,1,75,60.0,neutral or dissatisfied
10608,51713,female,loyal customer,33,business travel,eco,237,3,3,3,3,5,5,5,5,5,4,1,5,4,5,0,0.0,satisfied
10609,47762,male,loyal customer,49,business travel,eco,838,4,5,5,5,5,4,5,5,5,5,3,3,3,5,0,3.0,satisfied
10610,65411,male,loyal customer,31,business travel,business,631,1,1,1,1,5,4,5,5,4,2,4,4,4,5,1,0.0,satisfied
10611,58958,male,loyal customer,40,business travel,business,1846,1,1,1,1,4,4,5,5,5,5,5,3,5,5,27,13.0,satisfied
10612,116785,female,loyal customer,59,personal travel,eco plus,447,2,2,2,2,2,3,3,5,5,2,5,2,5,3,6,9.0,neutral or dissatisfied
10613,65723,female,disloyal customer,15,business travel,eco,1061,2,2,2,3,1,2,1,1,4,3,3,4,3,1,0,0.0,neutral or dissatisfied
10614,78597,male,disloyal customer,25,business travel,eco,958,3,3,3,2,4,3,4,4,4,3,3,5,5,4,0,0.0,neutral or dissatisfied
10615,32857,male,loyal customer,18,personal travel,eco,102,2,5,2,4,5,2,5,5,2,3,4,2,4,5,0,0.0,neutral or dissatisfied
10616,76586,female,loyal customer,39,business travel,eco,481,4,1,1,1,4,4,4,4,3,3,4,4,4,4,0,0.0,neutral or dissatisfied
10617,33273,female,loyal customer,68,personal travel,eco plus,102,1,5,1,4,4,5,1,5,5,1,4,2,5,2,0,0.0,neutral or dissatisfied
10618,108522,male,loyal customer,37,personal travel,eco plus,519,2,4,2,3,3,2,3,3,3,5,4,3,4,3,0,0.0,neutral or dissatisfied
10619,60492,male,disloyal customer,25,business travel,business,862,1,5,1,1,3,1,3,3,3,4,5,3,4,3,0,0.0,neutral or dissatisfied
10620,93591,male,loyal customer,32,personal travel,eco,159,3,4,3,2,4,3,4,4,4,5,5,4,4,4,0,0.0,neutral or dissatisfied
10621,99545,male,disloyal customer,24,business travel,eco,802,5,5,5,3,1,5,1,1,3,2,4,4,5,1,0,0.0,satisfied
10622,44806,female,loyal customer,16,business travel,business,1847,1,1,1,1,5,5,5,5,3,3,1,4,5,5,19,14.0,satisfied
10623,1365,female,loyal customer,60,business travel,business,158,1,1,1,1,3,5,4,4,4,4,5,4,4,3,0,0.0,satisfied
10624,102077,female,loyal customer,55,business travel,business,1924,0,5,0,2,5,4,4,3,3,3,3,3,3,5,6,7.0,satisfied
10625,53955,female,disloyal customer,8,business travel,eco,1325,2,2,2,3,4,2,4,4,2,3,3,3,3,4,100,76.0,neutral or dissatisfied
10626,112276,female,loyal customer,21,personal travel,eco,1703,3,5,3,2,1,3,1,1,4,4,5,5,2,1,42,26.0,neutral or dissatisfied
10627,14036,female,loyal customer,18,personal travel,eco,1117,3,5,3,3,1,3,1,1,5,4,5,5,5,1,0,0.0,neutral or dissatisfied
10628,20318,male,disloyal customer,58,business travel,business,265,2,2,2,4,4,2,4,4,5,4,5,5,4,4,80,74.0,neutral or dissatisfied
10629,56929,female,loyal customer,49,business travel,business,2454,2,2,2,2,2,2,2,5,3,5,5,2,3,2,15,79.0,satisfied
10630,52067,male,loyal customer,28,business travel,business,2591,4,4,2,4,4,4,4,4,5,1,3,2,5,4,0,0.0,satisfied
10631,99497,male,loyal customer,15,personal travel,eco,283,2,4,2,4,3,2,2,3,4,3,5,4,5,3,7,12.0,neutral or dissatisfied
10632,12149,female,loyal customer,43,business travel,eco,1042,5,2,2,2,4,5,5,5,5,5,5,4,5,4,0,0.0,satisfied
10633,49579,male,loyal customer,47,business travel,eco,337,4,4,4,4,4,4,4,4,1,1,1,2,3,4,0,2.0,satisfied
10634,7891,female,loyal customer,49,personal travel,eco,948,2,2,2,3,4,3,5,3,3,2,3,3,3,4,0,0.0,neutral or dissatisfied
10635,110759,female,disloyal customer,41,business travel,business,1166,2,2,2,2,1,2,1,1,5,5,4,4,5,1,0,0.0,satisfied
10636,26081,male,loyal customer,52,business travel,business,591,1,1,1,1,1,3,1,5,5,5,5,4,5,1,0,0.0,satisfied
10637,56280,male,disloyal customer,43,business travel,eco,1475,2,2,2,3,2,2,2,2,2,1,2,1,3,2,0,0.0,neutral or dissatisfied
10638,20250,female,disloyal customer,26,business travel,eco,346,5,0,5,2,2,5,4,2,5,3,3,4,1,2,0,0.0,satisfied
10639,50517,female,loyal customer,43,personal travel,eco,209,2,5,2,1,2,3,3,1,1,2,1,5,1,4,12,6.0,neutral or dissatisfied
10640,45029,female,disloyal customer,25,business travel,eco,867,1,1,1,3,3,1,3,3,4,1,3,4,4,3,4,22.0,neutral or dissatisfied
10641,16645,female,disloyal customer,37,business travel,eco,488,2,1,2,3,4,2,4,4,1,1,3,1,3,4,0,0.0,neutral or dissatisfied
10642,50355,female,disloyal customer,24,business travel,eco,86,5,0,5,4,3,5,4,3,4,2,5,3,3,3,0,0.0,satisfied
10643,93339,male,loyal customer,34,business travel,business,3687,3,3,3,3,5,4,4,5,5,5,5,5,5,3,1,0.0,satisfied
10644,93982,male,loyal customer,11,business travel,business,1218,2,4,4,4,2,2,2,2,2,3,4,1,3,2,0,2.0,neutral or dissatisfied
10645,57146,male,loyal customer,36,personal travel,eco plus,1222,2,1,3,4,4,3,4,4,1,1,3,3,3,4,2,0.0,neutral or dissatisfied
10646,67139,male,disloyal customer,24,business travel,eco,1102,3,3,3,3,4,3,1,4,1,1,3,3,3,4,0,0.0,neutral or dissatisfied
10647,86131,female,loyal customer,39,business travel,business,356,1,1,1,1,2,5,5,2,2,2,2,4,2,3,0,0.0,satisfied
10648,74042,female,disloyal customer,25,business travel,business,1194,0,0,0,3,1,0,1,1,5,4,5,5,5,1,0,0.0,satisfied
10649,27278,male,loyal customer,27,personal travel,business,1050,2,4,2,1,2,2,2,2,5,5,5,3,4,2,0,2.0,neutral or dissatisfied
10650,106975,female,loyal customer,76,business travel,business,1934,3,4,3,3,3,1,2,3,3,3,3,5,3,5,10,7.0,satisfied
10651,4549,male,loyal customer,52,business travel,business,2708,5,5,5,5,4,4,5,5,5,5,5,4,5,5,0,0.0,satisfied
10652,25545,male,loyal customer,19,business travel,eco plus,516,5,4,4,4,5,5,4,5,2,1,2,5,4,5,8,0.0,satisfied
10653,127988,male,loyal customer,17,personal travel,eco,1149,3,1,2,3,2,2,2,2,1,3,4,1,4,2,0,0.0,neutral or dissatisfied
10654,36981,female,loyal customer,26,business travel,business,3828,2,2,2,2,4,5,4,4,5,5,4,2,4,4,0,0.0,satisfied
10655,8365,male,loyal customer,59,business travel,business,2963,4,4,4,4,4,5,5,5,5,5,5,3,5,5,0,0.0,satisfied
10656,91448,male,loyal customer,32,business travel,business,2825,3,3,3,3,4,4,4,4,3,3,4,5,4,4,0,0.0,satisfied
10657,126385,male,loyal customer,67,personal travel,eco,650,4,2,5,3,1,5,1,1,3,5,3,3,2,1,0,0.0,satisfied
10658,118655,female,disloyal customer,23,business travel,eco,651,3,1,3,2,3,2,2,4,1,2,2,2,1,2,217,218.0,neutral or dissatisfied
10659,103920,male,loyal customer,60,business travel,business,2302,1,1,1,1,3,5,5,3,3,3,3,3,3,3,0,0.0,satisfied
10660,5237,female,disloyal customer,27,business travel,business,293,2,2,2,4,3,2,3,3,5,5,4,4,5,3,5,4.0,neutral or dissatisfied
10661,16340,female,loyal customer,40,business travel,eco plus,594,4,3,3,3,4,4,4,4,3,2,1,3,1,4,0,17.0,satisfied
10662,34830,male,loyal customer,55,business travel,eco plus,264,2,2,2,2,2,2,2,2,4,3,2,2,5,2,0,0.0,satisfied
10663,90003,male,disloyal customer,30,business travel,business,1084,2,2,2,4,1,2,1,1,3,2,3,4,3,1,0,0.0,neutral or dissatisfied
10664,115715,male,loyal customer,40,business travel,eco,404,2,4,4,4,2,2,2,2,2,4,3,2,4,2,40,34.0,neutral or dissatisfied
10665,115038,male,loyal customer,66,business travel,business,2724,0,0,0,2,5,4,4,4,4,4,5,3,4,5,0,0.0,satisfied
10666,11962,male,loyal customer,52,business travel,business,1940,4,4,4,4,4,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
10667,6936,female,loyal customer,53,business travel,business,588,1,1,1,1,2,4,5,5,5,5,5,4,5,4,0,3.0,satisfied
10668,65417,female,loyal customer,67,personal travel,eco plus,631,3,4,3,2,5,5,5,4,4,3,4,3,4,3,0,0.0,neutral or dissatisfied
10669,6527,female,loyal customer,21,personal travel,eco,599,4,3,4,3,4,4,4,4,5,1,5,4,4,4,0,0.0,satisfied
10670,7964,female,loyal customer,44,personal travel,eco,594,3,5,3,5,1,3,4,4,4,3,4,2,4,5,0,0.0,neutral or dissatisfied
10671,104200,female,disloyal customer,23,business travel,eco,1016,2,3,3,4,4,3,4,4,5,3,4,5,4,4,0,0.0,neutral or dissatisfied
10672,70518,male,loyal customer,53,business travel,business,3486,2,2,2,2,3,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
10673,42855,male,loyal customer,60,personal travel,eco,328,3,0,3,3,2,3,2,2,4,3,5,4,5,2,0,0.0,neutral or dissatisfied
10674,9407,female,disloyal customer,25,business travel,eco,1027,3,4,4,4,2,4,3,2,2,1,4,1,4,2,0,0.0,neutral or dissatisfied
10675,17532,male,loyal customer,46,business travel,business,1857,3,3,3,3,3,3,2,3,3,3,3,2,3,1,0,0.0,neutral or dissatisfied
10676,124691,female,loyal customer,62,business travel,eco,399,2,5,5,5,4,3,2,2,2,2,2,3,2,4,16,50.0,neutral or dissatisfied
10677,108949,male,disloyal customer,24,business travel,business,542,5,0,5,2,5,5,5,5,3,5,4,3,5,5,99,89.0,satisfied
10678,2666,female,disloyal customer,38,business travel,business,597,5,5,5,5,5,5,5,5,5,4,4,4,5,5,0,0.0,satisfied
10679,48125,female,loyal customer,55,business travel,business,2759,4,4,4,4,2,3,2,4,4,4,4,5,4,4,0,0.0,satisfied
10680,36794,female,loyal customer,47,personal travel,eco,2704,3,5,3,3,3,3,2,4,5,4,4,2,3,2,138,153.0,neutral or dissatisfied
10681,99937,male,loyal customer,31,business travel,eco plus,764,2,4,1,4,2,2,2,2,1,2,3,1,4,2,74,50.0,neutral or dissatisfied
10682,25973,male,loyal customer,47,personal travel,eco,946,1,2,1,2,2,1,2,2,2,5,2,3,3,2,0,0.0,neutral or dissatisfied
10683,4970,male,loyal customer,40,business travel,eco plus,931,3,4,1,1,3,3,3,3,2,5,3,2,3,3,3,6.0,neutral or dissatisfied
10684,91313,female,loyal customer,49,business travel,business,270,0,0,0,1,5,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
10685,44295,female,loyal customer,25,business travel,business,563,3,5,5,5,3,3,3,3,1,5,3,1,3,3,0,0.0,neutral or dissatisfied
10686,122287,female,loyal customer,57,personal travel,eco,544,3,3,3,4,3,1,5,5,5,3,5,2,5,1,0,6.0,neutral or dissatisfied
10687,12181,female,disloyal customer,25,business travel,eco,675,3,3,3,3,4,3,4,4,1,1,4,1,4,4,33,14.0,neutral or dissatisfied
10688,4353,male,loyal customer,41,business travel,business,1884,1,1,1,1,3,5,5,5,5,5,5,3,5,4,0,15.0,satisfied
10689,93676,male,loyal customer,20,personal travel,eco,655,3,0,3,3,3,3,1,3,4,2,3,5,1,3,0,0.0,neutral or dissatisfied
10690,123264,male,loyal customer,46,personal travel,eco,328,1,5,1,3,3,1,1,3,5,4,5,4,5,3,0,0.0,neutral or dissatisfied
10691,72248,male,loyal customer,21,business travel,business,919,3,3,3,3,3,3,3,3,3,4,5,5,5,3,0,0.0,satisfied
10692,10898,female,loyal customer,37,business travel,business,2604,4,4,4,4,1,4,3,2,2,2,4,3,2,2,0,0.0,neutral or dissatisfied
10693,35536,male,loyal customer,30,personal travel,eco,1080,2,4,2,1,2,2,2,2,5,3,5,3,5,2,4,0.0,neutral or dissatisfied
10694,23422,male,loyal customer,59,personal travel,eco plus,541,4,4,3,3,5,3,5,5,5,2,4,5,5,5,29,19.0,neutral or dissatisfied
10695,15721,male,loyal customer,38,business travel,eco,419,3,4,4,4,3,3,3,3,4,5,4,2,4,3,85,89.0,neutral or dissatisfied
10696,55124,female,loyal customer,41,personal travel,eco,1635,4,3,4,4,5,4,5,5,2,1,4,5,3,5,0,20.0,neutral or dissatisfied
10697,15423,female,disloyal customer,21,business travel,eco,377,2,4,2,3,5,2,5,5,5,2,1,1,2,5,0,0.0,neutral or dissatisfied
10698,58622,male,loyal customer,47,business travel,eco plus,137,1,2,2,2,1,1,1,1,3,3,3,2,3,1,55,43.0,neutral or dissatisfied
10699,68121,female,loyal customer,19,personal travel,eco,868,4,2,4,3,4,4,4,4,4,4,4,2,4,4,0,0.0,satisfied
10700,57372,female,loyal customer,50,personal travel,eco,414,2,4,2,2,3,3,3,1,1,2,1,3,1,3,1,0.0,neutral or dissatisfied
10701,120041,male,loyal customer,47,business travel,eco,168,3,1,1,1,3,3,3,3,4,2,4,4,3,3,0,0.0,neutral or dissatisfied
10702,23800,female,loyal customer,80,business travel,business,2672,2,3,3,3,1,3,3,2,2,2,2,1,2,1,44,123.0,neutral or dissatisfied
10703,74948,female,loyal customer,26,business travel,business,2586,2,2,5,2,4,4,4,4,3,2,3,3,5,4,10,0.0,satisfied
10704,36598,female,disloyal customer,29,business travel,eco,1197,1,1,1,1,3,1,3,3,3,5,5,2,3,3,0,0.0,neutral or dissatisfied
10705,70890,male,loyal customer,33,personal travel,business,1721,3,5,3,2,3,3,3,4,4,4,5,3,3,3,182,160.0,neutral or dissatisfied
10706,53600,female,loyal customer,15,personal travel,eco,3801,4,5,4,1,4,4,4,3,3,4,4,4,4,4,0,0.0,neutral or dissatisfied
10707,49302,male,loyal customer,37,business travel,business,78,0,4,1,2,2,4,4,4,4,4,4,1,4,2,0,0.0,satisfied
