id;Gender;Customer Type;Age;Type of Travel;Class;Flight Distance;Inflight wifi service;Departure/Arrival time convenient;Ease of Online booking;Gate location;Food and drink;Online boarding;Seat comfort;Inflight entertainment;On-board service;Leg room service;Baggage handling;Checkin service;Inflight service;Cleanliness;Departure Delay in Minutes;Arrival Delay in Minutes;satisfaction;Departure_Delay_Category;Arrival_Delay_Category
19817;Male;Loyal Customer;30;Business travel;Business;3236;5;4;5;4;5;4;5;5;3;5;3;4;3;5;23;17.00;neutral or dissatisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
50411;Female;disloyal Customer;26;Business travel;Eco;110;1;0;1;5;5;1;5;5;1;5;3;4;2;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
69620;Male;Loyal Customer;33;Personal Travel;Eco Plus;2586;2;5;2;5;2;5;5;5;4;4;5;5;5;5;0;24.00.00;neutral or dissatisfied;No Delay;Medium Delay (15-30 min)
90436;Male;Loyal Customer;42;Business travel;Business;545;1;1;1;1;4;4;5;5;5;4;5;4;5;5;0;00.00;satisfied;No Delay;No Delay
82185;Male;Loyal Customer;40;Business travel;Business;1927;2;3;2;2;3;4;4;4;4;4;4;3;4;3;0;00.00;satisfied;No Delay;No Delay
108178;Female;Loyal Customer;19;Personal Travel;Eco;990;2;5;2;2;3;2;3;3;3;2;5;3;4;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
48110;Female;Loyal Customer;45;Business travel;Business;2624;2;2;2;2;2;3;2;5;5;5;4;4;5;3;0;00.00;satisfied;No Delay;No Delay
94717;Male;Loyal Customer;37;Business travel;Eco;189;1;5;5;5;1;2;1;1;4;5;4;3;3;1;7;17.00;neutral or dissatisfied;Short Delay (0-15 min);Medium Delay (15-30 min)
29606;Female;Loyal Customer;26;Business travel;Business;1533;1;2;2;2;1;2;1;1;2;3;4;2;3;1;0;22.00;neutral or dissatisfied;No Delay;Medium Delay (15-30 min)
28924;Female;Loyal Customer;48;Business travel;Eco;679;3;2;2;2;4;2;4;3;3;3;3;2;3;3;0;00.00;satisfied;No Delay;No Delay
124134;Female;Loyal Customer;11;Personal Travel;Eco;529;4;4;4;5;5;4;5;5;3;2;4;3;4;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
101487;Female;Loyal Customer;45;Business travel;Business;3845;2;2;2;2;4;5;5;5;5;5;5;5;5;4;0;00.00;satisfied;No Delay;No Delay
27202;Female;Loyal Customer;35;Business travel;Business;2717;4;4;4;4;3;2;3;4;4;4;4;1;4;1;0;02.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
47313;Male;disloyal Customer;22;Business travel;Eco;588;0;0;0;1;4;0;2;4;4;1;2;4;3;4;0;00.00;satisfied;No Delay;No Delay
39311;Male;Loyal Customer;48;Personal Travel;Eco;268;4;3;4;3;4;4;4;4;1;5;4;2;3;4;15;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
74427;Female;Loyal Customer;57;Business travel;Business;1205;2;2;2;2;2;5;4;5;5;5;5;4;5;5;0;00.00;satisfied;No Delay;No Delay
16650;Male;Loyal Customer;14;Business travel;Eco;488;0;3;0;2;5;0;5;5;4;3;2;5;2;5;18;16.00;satisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
103311;Male;Loyal Customer;31;Business travel;Business;2364;5;5;5;5;4;4;4;4;3;2;5;4;4;4;0;00.00;satisfied;No Delay;No Delay
73956;Female;Loyal Customer;54;Personal Travel;Eco;2342;1;2;1;2;1;1;1;5;5;1;5;4;5;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
88392;Male;disloyal Customer;25;Business travel;Eco;581;1;2;1;2;5;1;5;5;4;1;3;4;3;5;0;02.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
50390;Female;Loyal Customer;37;Business travel;Eco;373;4;3;3;3;4;4;4;4;1;5;4;1;5;4;1;00.00;satisfied;Short Delay (0-15 min);No Delay
102972;Female;Loyal Customer;12;Personal Travel;Business;460;3;5;3;1;2;3;5;2;3;2;4;4;5;2;9;01.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
121547;Male;Loyal Customer;55;Business travel;Business;3086;3;4;3;3;4;4;5;4;4;4;4;3;4;3;0;00.00;satisfied;No Delay;No Delay
45467;Male;Loyal Customer;30;Business travel;Business;522;5;5;5;5;4;4;4;4;4;2;3;4;4;4;0;00.00;satisfied;No Delay;No Delay
105391;Female;Loyal Customer;67;Personal Travel;Eco;369;2;3;2;1;5;3;3;4;4;2;4;1;4;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
25322;Female;Loyal Customer;67;Personal Travel;Business;945;3;1;3;4;4;4;4;2;2;3;2;3;2;1;13;18.00;neutral or dissatisfied;Short Delay (0-15 min);Medium Delay (15-30 min)
26458;Female;Loyal Customer;46;Business travel;Business;442;3;1;1;1;3;1;2;3;3;3;3;2;3;3;1;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
107470;Male;Loyal Customer;28;Personal Travel;Eco;1121;3;4;3;5;4;3;4;4;3;2;4;5;5;4;1;06.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
31117;Male;Loyal Customer;50;Business travel;Eco;991;4;3;3;3;4;4;4;4;5;1;2;4;4;4;0;33.00.00;satisfied;No Delay;Long Delay (>30 min)
110725;Male;Loyal Customer;45;Business travel;Business;2803;5;5;5;5;3;5;4;4;4;4;4;5;4;5;13;06.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
62267;Female;Loyal Customer;52;Personal Travel;Eco Plus;2425;1;4;1;1;2;4;5;1;1;1;1;5;1;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
118439;Male;Loyal Customer;39;Business travel;Business;2425;4;4;4;4;4;4;4;4;4;5;4;5;4;3;10;01.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
32080;Male;Loyal Customer;49;Business travel;Eco;163;5;4;4;4;5;5;5;5;5;1;2;4;2;5;0;05.00;satisfied;No Delay;Short Delay (0-15 min)
54913;Male;Loyal Customer;47;Business travel;Business;862;4;4;4;4;5;4;5;5;5;5;5;4;5;4;3;00.00;satisfied;Short Delay (0-15 min);No Delay
1645;Female;Loyal Customer;41;Business travel;Business;1808;2;2;2;2;5;5;4;3;3;4;3;4;3;5;0;00.00;satisfied;No Delay;No Delay
35967;Male;Loyal Customer;43;Personal Travel;Eco;231;2;4;2;4;4;2;4;4;1;4;4;3;3;4;96;102.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
20874;Female;Loyal Customer;40;Business travel;Eco Plus;357;5;3;3;3;5;5;5;5;3;5;4;3;1;5;0;00.00;satisfied;No Delay;No Delay
8753;Female;Loyal Customer;55;Business travel;Business;3989;2;2;4;2;5;4;5;5;5;5;5;3;5;4;0;00.00;satisfied;No Delay;No Delay
2593;Male;Loyal Customer;67;Personal Travel;Eco;280;3;3;3;4;3;3;3;3;2;4;4;2;3;3;45;38.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
70580;Male;Loyal Customer;62;Personal Travel;Eco;1258;0;4;0;5;4;0;4;4;3;4;5;5;4;4;0;00.00;satisfied;No Delay;No Delay
111557;Female;Loyal Customer;45;Business travel;Business;1902;1;1;1;1;4;4;4;4;4;4;4;5;4;4;0;00.00;satisfied;No Delay;No Delay
108517;Male;Loyal Customer;29;Personal Travel;Eco;519;1;4;2;2;4;2;4;4;5;4;5;4;5;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
62866;Female;Loyal Customer;30;Business travel;Business;2583;3;4;4;4;3;3;3;3;2;2;3;2;3;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
14307;Male;Loyal Customer;43;Business travel;Business;3721;1;1;1;1;4;4;1;5;5;5;5;4;5;1;5;00.00;satisfied;Short Delay (0-15 min);No Delay
43234;Male;Loyal Customer;58;Business travel;Business;347;2;2;2;2;3;5;4;5;5;5;5;4;5;3;0;00.00;satisfied;No Delay;No Delay
51067;Female;Loyal Customer;44;Personal Travel;Eco;109;1;1;1;3;3;3;4;4;4;1;4;3;4;1;20;23.00;neutral or dissatisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
83183;Male;Loyal Customer;70;Personal Travel;Eco;549;4;0;4;2;4;4;4;4;3;4;5;5;5;4;0;01.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
64877;Male;Loyal Customer;46;Business travel;Business;469;5;5;5;5;3;4;5;5;5;5;5;4;5;3;0;00.00;satisfied;No Delay;No Delay
7532;Male;Loyal Customer;31;Business travel;Business;762;2;2;2;2;4;4;4;4;5;4;4;3;5;4;0;00.00;satisfied;No Delay;No Delay
45493;Female;Loyal Customer;63;Personal Travel;Eco;522;4;4;2;2;1;1;5;5;5;2;5;1;5;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
18028;Male;disloyal Customer;19;Business travel;Eco;488;3;0;2;5;3;2;3;3;3;4;3;5;2;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
51759;Female;Loyal Customer;49;Personal Travel;Eco;370;3;4;3;1;3;1;4;5;5;3;5;2;5;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
3121;Female;disloyal Customer;29;Business travel;Eco;1013;5;4;4;1;3;4;3;3;3;5;1;1;4;3;0;00.00;satisfied;No Delay;No Delay
37385;Male;disloyal Customer;25;Business travel;Eco;944;4;3;3;3;5;3;5;5;5;2;4;3;1;5;3;00.00;satisfied;Short Delay (0-15 min);No Delay
55654;Female;Loyal Customer;48;Business travel;Business;2543;3;3;2;3;4;5;5;4;4;4;4;4;4;5;0;00.00;satisfied;No Delay;No Delay
92998;Female;disloyal Customer;30;Business travel;Eco Plus;738;2;2;2;3;4;2;3;4;2;3;3;3;3;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
20585;Male;Loyal Customer;23;Personal Travel;Eco;773;2;5;2;3;5;2;5;5;4;5;5;3;5;5;2;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
121012;Female;Loyal Customer;55;Personal Travel;Eco;951;1;4;1;3;5;4;3;4;4;1;4;2;4;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
42338;Female;Loyal Customer;58;Personal Travel;Eco;550;2;2;2;3;3;1;2;3;3;2;3;2;3;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
24255;Female;Loyal Customer;62;Personal Travel;Eco;302;2;5;2;3;2;4;4;5;5;2;5;4;5;4;59;54.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
68774;Male;Loyal Customer;51;Business travel;Business;2370;5;5;2;5;2;4;5;5;5;5;5;3;5;5;16;17.00;satisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
89195;Female;Loyal Customer;68;Personal Travel;Eco;1892;5;2;5;3;4;4;4;2;2;5;2;1;2;1;0;00.00;satisfied;No Delay;No Delay
115702;Female;disloyal Customer;33;Business travel;Eco;372;1;4;1;4;1;1;1;1;3;2;4;2;3;1;4;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
105498;Female;Loyal Customer;61;Personal Travel;Eco;516;1;3;1;1;3;3;2;3;3;1;3;4;3;1;10;13.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
65031;Male;Loyal Customer;31;Personal Travel;Eco;190;3;5;3;1;5;3;5;5;3;2;5;4;4;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
6714;Female;Loyal Customer;54;Personal Travel;Eco;438;3;5;3;3;5;4;5;3;3;3;4;3;3;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
95711;Female;Loyal Customer;37;Business travel;Eco;453;3;4;4;4;3;3;3;3;4;2;3;2;3;3;15;03.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
8249;Male;Loyal Customer;24;Personal Travel;Eco;530;3;4;3;3;1;3;1;1;5;5;4;5;5;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
32819;Female;disloyal Customer;23;Business travel;Eco;216;1;2;0;3;4;0;3;4;2;3;3;2;4;4;11;13.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
33906;Female;Loyal Customer;24;Personal Travel;Eco;1504;3;4;3;4;5;3;5;5;2;4;4;2;4;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
2256;Female;Loyal Customer;55;Business travel;Business;2829;1;1;1;1;2;5;4;5;5;5;5;4;5;5;0;00.00;satisfied;No Delay;No Delay
50318;Female;Loyal Customer;47;Business travel;Eco;421;5;5;5;5;2;2;3;5;5;5;5;2;5;5;0;00.00;satisfied;No Delay;No Delay
35391;Male;Loyal Customer;17;Business travel;Business;1056;5;5;5;5;4;4;4;4;3;3;5;3;1;4;6;00.00;satisfied;Short Delay (0-15 min);No Delay
18609;Male;Loyal Customer;35;Business travel;Eco;127;4;4;4;4;4;5;4;4;5;4;4;5;2;4;0;00.00;satisfied;No Delay;No Delay
20000;Male;Loyal Customer;36;Business travel;Eco;589;4;2;2;2;4;4;4;4;5;4;4;4;5;4;0;00.00;satisfied;No Delay;No Delay
94331;Female;Loyal Customer;51;Business travel;Business;248;5;5;5;5;2;5;4;4;4;4;4;4;4;3;1;01.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
90406;Male;Loyal Customer;43;Business travel;Business;3733;5;5;5;5;3;4;4;5;5;5;5;4;5;5;0;00.00;satisfied;No Delay;No Delay
20459;Female;disloyal Customer;36;Business travel;Eco;177;2;4;2;5;5;2;5;5;1;1;3;4;2;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
114570;Female;Loyal Customer;52;Personal Travel;Business;371;1;5;1;2;5;1;5;1;1;1;1;1;1;4;13;09.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
127033;Female;Loyal Customer;48;Business travel;Business;325;5;1;1;1;4;2;2;5;5;4;5;2;5;3;2;06.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
13011;Male;disloyal Customer;25;Business travel;Eco;374;5;4;5;5;4;5;4;4;3;2;5;3;3;4;0;01.00;satisfied;No Delay;Short Delay (0-15 min)
99440;Female;Loyal Customer;57;Personal Travel;Eco Plus;337;1;5;1;3;5;3;2;2;2;1;2;3;2;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
91449;Female;Loyal Customer;52;Business travel;Business;859;1;1;4;1;5;4;5;2;2;2;2;3;2;4;0;02.00;satisfied;No Delay;Short Delay (0-15 min)
9495;Female;disloyal Customer;64;Business travel;Eco;239;3;3;3;3;2;3;2;2;3;3;3;4;3;2;1;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
127690;Male;disloyal Customer;27;Business travel;Business;2133;1;1;1;4;3;1;3;3;4;3;3;5;5;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
90750;Female;disloyal Customer;39;Business travel;Business;270;2;1;1;1;3;1;3;3;3;5;5;3;4;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
104919;Female;Loyal Customer;36;Business travel;Eco;210;3;2;2;2;3;3;3;3;2;1;3;2;3;3;32;33.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
57051;Female;Loyal Customer;49;Business travel;Business;2133;2;2;2;2;5;4;4;5;5;5;5;4;5;5;20;02.00;satisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
74635;Male;Loyal Customer;62;Business travel;Eco;835;2;5;5;5;2;2;2;2;3;3;1;3;2;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
10942;Male;Loyal Customer;39;Business travel;Business;3622;2;5;1;5;5;4;4;2;2;2;2;1;2;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
128853;Female;Loyal Customer;14;Personal Travel;Eco;2475;4;2;4;3;4;5;5;1;1;2;2;5;4;5;3;21.00;neutral or dissatisfied;Short Delay (0-15 min);Medium Delay (15-30 min)
55822;Male;Loyal Customer;50;Business travel;Business;1416;4;4;4;4;5;4;4;3;3;3;3;5;3;3;5;28.00.00;satisfied;Short Delay (0-15 min);Medium Delay (15-30 min)
5086;Female;Loyal Customer;63;Business travel;Business;3145;1;1;1;1;1;5;4;4;4;4;4;3;4;3;0;01.00;satisfied;No Delay;Short Delay (0-15 min)
52020;Female;disloyal Customer;34;Business travel;Eco;328;4;0;4;1;3;4;3;3;3;1;3;4;1;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
27228;Male;Loyal Customer;40;Business travel;Business;2681;2;1;5;1;3;3;4;2;2;2;2;1;2;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
128271;Male;Loyal Customer;52;Business travel;Business;251;1;1;5;1;4;5;5;4;4;4;4;5;4;5;0;00.00;satisfied;No Delay;No Delay
609;Male;Loyal Customer;50;Business travel;Business;3643;2;2;2;2;4;4;4;4;4;4;4;3;4;4;0;12.00;satisfied;No Delay;Short Delay (0-15 min)
61058;Male;Loyal Customer;49;Business travel;Business;1546;2;2;2;2;2;4;4;4;4;4;4;3;4;4;18;01.00;satisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
105990;Male;Loyal Customer;47;Personal Travel;Eco;912;0;4;0;4;1;0;1;1;3;5;5;4;5;1;15;33.00.00;satisfied;Short Delay (0-15 min);Long Delay (>30 min)
29301;Female;disloyal Customer;24;Business travel;Eco;473;2;0;2;3;3;2;3;3;5;4;4;4;2;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
62176;Female;Loyal Customer;57;Business travel;Business;2454;1;3;3;3;2;3;4;1;1;1;1;1;1;4;11;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
82786;Male;disloyal Customer;42;Business travel;Business;231;2;2;2;3;3;2;4;3;3;3;3;1;3;3;31;41.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
50121;Female;Loyal Customer;33;Business travel;Eco;326;2;4;4;4;2;2;2;2;2;2;3;2;4;2;65;55.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
122744;Female;Loyal Customer;38;Business travel;Business;651;2;1;1;1;1;4;3;2;2;2;2;1;2;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
44215;Male;Loyal Customer;48;Business travel;Business;118;3;3;3;3;1;4;1;5;5;5;4;2;5;4;0;02.00;satisfied;No Delay;Short Delay (0-15 min)
118108;Female;Loyal Customer;63;Personal Travel;Eco;1999;1;4;1;2;5;4;4;2;2;1;2;5;2;5;66;49.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
121987;Female;disloyal Customer;40;Business travel;Business;130;3;3;3;2;2;3;2;2;3;4;4;3;4;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
56785;Female;Loyal Customer;48;Personal Travel;Eco Plus;1085;5;3;5;2;3;4;4;1;1;5;1;5;1;2;0;00.00;satisfied;No Delay;No Delay
80702;Female;Loyal Customer;17;Personal Travel;Eco;748;4;4;4;2;5;4;5;5;5;2;4;4;5;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
75740;Female;Loyal Customer;54;Business travel;Eco;868;1;3;3;3;1;3;4;1;1;1;1;4;1;4;28;42.00.00;neutral or dissatisfied;Medium Delay (15-30 min);Long Delay (>30 min)
70043;Female;Loyal Customer;49;Personal Travel;Eco;583;3;5;3;3;2;5;5;4;4;3;4;4;4;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
42419;Female;Loyal Customer;54;Personal Travel;Eco Plus;748;2;2;2;3;4;3;2;1;1;2;1;4;1;4;0;06.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
121515;Male;Loyal Customer;47;Business travel;Business;3240;2;2;2;2;2;4;4;2;2;2;2;5;2;3;0;07.00;satisfied;No Delay;Short Delay (0-15 min)
81578;Male;Loyal Customer;61;Personal Travel;Eco;1039;1;4;1;3;2;1;2;2;4;4;4;4;5;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
103973;Male;Loyal Customer;37;Business travel;Eco Plus;370;4;3;1;3;4;4;4;4;2;2;2;5;5;4;0;00.00;satisfied;No Delay;No Delay
100651;Female;Loyal Customer;62;Personal Travel;Eco Plus;349;2;4;2;4;1;3;4;2;2;2;2;1;2;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
101023;Male;Loyal Customer;45;Personal Travel;Eco;867;3;2;3;4;3;3;3;3;3;5;3;2;3;3;40;41.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
101702;Female;Loyal Customer;51;Business travel;Business;1624;4;4;1;4;2;3;4;5;5;4;5;3;5;3;3;00.00;satisfied;Short Delay (0-15 min);No Delay
103499;Male;Loyal Customer;21;Business travel;Business;1047;3;3;3;3;4;5;4;4;4;2;4;3;4;4;2;06.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
31591;Male;Loyal Customer;45;Business travel;Business;602;2;3;2;2;2;3;2;2;2;2;2;2;2;2;1;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
96835;Male;Loyal Customer;36;Business travel;Business;3517;1;2;1;2;1;4;3;1;1;1;1;1;1;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
16479;Female;Loyal Customer;34;Personal Travel;Eco Plus;529;2;4;2;2;2;3;3;3;5;4;5;3;5;3;108;137.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
39892;Female;Loyal Customer;40;Personal Travel;Eco;221;3;0;3;5;1;3;1;1;5;3;4;3;4;1;14;15.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
121305;Male;Loyal Customer;43;Business travel;Business;3061;4;4;4;4;5;5;4;3;3;2;3;5;3;4;0;00.00;satisfied;No Delay;No Delay
53354;Male;Loyal Customer;20;Business travel;Business;1452;3;5;5;5;3;3;3;3;3;4;2;3;2;3;12;26.00.00;neutral or dissatisfied;Short Delay (0-15 min);Medium Delay (15-30 min)
93645;Male;Loyal Customer;45;Business travel;Business;3750;5;3;5;5;3;5;5;4;4;4;4;4;4;3;0;00.00;satisfied;No Delay;No Delay
98330;Female;Loyal Customer;56;Business travel;Business;1237;3;3;5;3;5;4;4;4;4;4;4;5;4;4;19;17.00;satisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
17338;Male;Loyal Customer;49;Business travel;Business;1707;5;5;5;5;2;3;4;4;4;4;4;2;4;5;5;00.00;satisfied;Short Delay (0-15 min);No Delay
91007;Male;Loyal Customer;62;Personal Travel;Eco;444;2;4;2;3;1;2;1;1;3;3;5;5;5;1;0;01.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
118562;Male;Loyal Customer;33;Business travel;Business;3596;1;1;1;1;3;3;3;3;5;3;5;4;4;3;0;00.00;satisfied;No Delay;No Delay
72985;Male;disloyal Customer;24;Business travel;Eco;944;1;1;1;4;4;1;4;4;1;3;4;3;4;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
29888;Male;Loyal Customer;39;Business travel;Business;1759;3;3;3;3;1;3;2;5;5;5;3;4;5;3;0;00.00;satisfied;No Delay;No Delay
72850;Male;Loyal Customer;67;Personal Travel;Eco;1168;1;5;0;1;5;0;5;5;3;5;4;4;5;5;64;60.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
119088;Male;Loyal Customer;46;Business travel;Business;1107;4;4;4;4;4;5;4;5;5;5;5;5;5;5;0;00.00;satisfied;No Delay;No Delay
68382;Female;Loyal Customer;21;Business travel;Business;1045;1;1;1;1;4;4;4;4;4;3;5;3;4;4;0;00.00;satisfied;No Delay;No Delay
15375;Female;Loyal Customer;56;Business travel;Eco;331;4;3;2;2;4;1;1;4;4;4;4;3;4;5;38;27.00.00;satisfied;Long Delay (>30 min);Medium Delay (15-30 min)
43055;Male;Loyal Customer;36;Business travel;Business;192;5;5;5;5;4;1;3;5;5;5;3;2;5;5;0;00.00;satisfied;No Delay;No Delay
104886;Female;Loyal Customer;70;Personal Travel;Eco;327;1;0;1;2;5;5;5;3;3;1;3;4;3;4;21;12.00;neutral or dissatisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
46537;Male;Loyal Customer;62;Business travel;Eco;251;1;2;4;2;1;1;1;1;1;4;3;3;4;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
72539;Male;Loyal Customer;50;Business travel;Business;1017;3;3;3;3;2;4;4;3;3;3;3;3;3;5;0;00.00;satisfied;No Delay;No Delay
49045;Male;Loyal Customer;64;Business travel;Eco;86;3;4;4;4;4;3;4;4;4;5;5;2;3;4;0;00.00;satisfied;No Delay;No Delay
71677;Female;Loyal Customer;40;Personal Travel;Eco;1197;4;2;4;3;4;4;4;4;1;1;2;3;4;4;0;01.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
74707;Female;Loyal Customer;69;Personal Travel;Eco;1171;1;3;1;2;1;4;1;1;1;1;1;3;1;1;42;34.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
35118;Male;Loyal Customer;30;Business travel;Eco;972;3;5;5;5;3;4;3;3;4;1;3;4;2;3;0;00.00;satisfied;No Delay;No Delay
33545;Male;Loyal Customer;29;Personal Travel;Business;399;2;4;2;5;2;2;2;2;4;5;4;3;4;2;39;48.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
65037;Female;Loyal Customer;58;Personal Travel;Eco;190;3;5;3;4;5;4;4;4;4;3;5;5;4;3;0;01.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
80581;Male;Loyal Customer;64;Personal Travel;Eco;1747;5;4;5;1;1;5;1;1;5;2;5;5;4;1;0;00.00;satisfied;No Delay;No Delay
89728;Male;Loyal Customer;43;Personal Travel;Eco;950;1;3;1;4;4;1;4;4;5;2;4;5;1;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
37210;Female;Loyal Customer;64;Personal Travel;Eco;680;5;5;5;1;4;4;4;1;1;5;1;4;1;5;44;48.00.00;satisfied;Long Delay (>30 min);Long Delay (>30 min)
18617;Male;disloyal Customer;39;Personal Travel;Eco;192;1;5;1;3;2;1;3;2;3;4;4;4;5;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
27795;Female;Loyal Customer;51;Business travel;Eco;1448;4;2;2;2;1;5;3;4;4;4;4;3;4;3;0;00.00;satisfied;No Delay;No Delay
106302;Male;Loyal Customer;50;Business travel;Business;998;5;5;5;5;5;5;5;4;4;4;4;5;4;4;9;05.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
17035;Female;Loyal Customer;33;Personal Travel;Eco Plus;781;3;3;3;4;3;3;3;3;5;1;1;1;5;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
80594;Female;Loyal Customer;61;Business travel;Business;1747;2;2;4;2;3;4;5;2;2;2;2;4;2;4;0;00.00;satisfied;No Delay;No Delay
55566;Male;Loyal Customer;69;Business travel;Business;395;2;2;2;2;2;3;2;2;2;2;2;4;2;3;0;02.00;satisfied;No Delay;Short Delay (0-15 min)
122755;Female;Loyal Customer;68;Personal Travel;Eco;651;3;0;3;1;2;5;5;4;4;3;4;5;4;3;21;03.00;neutral or dissatisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
40833;Female;disloyal Customer;26;Business travel;Eco;590;3;1;4;3;2;4;1;2;1;4;3;1;4;2;115;116.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
91486;Female;Loyal Customer;42;Personal Travel;Eco;859;2;4;2;4;3;4;5;2;2;2;2;4;2;3;0;02.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
33565;Male;Loyal Customer;36;Business travel;Eco;399;3;3;3;3;3;3;3;3;2;5;3;4;4;3;55;83.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
